link_meci,data_meci,echipa_gazda,echipa_oaspete,goluri_gazda,goluri_oaspete,posesie_minge_gazda,posesie_minge_oaspete,total_suturi_gazda,total_suturi_oaspete,suturi_pe_poarta_gazda,suturi_pe_poarta_oaspete,cornere_gazda,cornere_oaspete,cartonase_galbene_gazda,cartonase_galbene_oaspete,cartonase_rosii_gazda,cartonase_rosii_oaspete,ofsaiduri_gazda,ofsaiduri_oaspete,lovituri_libere_gazda,lovituri_libere_oaspete,aruncari_de_la_margine_gazda,aruncari_de_la_margine_oaspete,faulturi_gazda,faulturi_oaspete,interventii_portar_gazda,interventii_portar_oaspete
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/sepsi-IDsPIcMA/sumar/statistici/0/?mid=n3m2gIu9,13.02.2021,Dinamo București,Sepsi Sf. Gheorghe,0,0,51%,49%,4,8,1,2,3,5,2,0,0,0,4,0,22,17,42,24,,,2,1
https://www.flashscore.ro/meci/fotbal/fc-astra-EihjKDVb/poli-iasi-t84qisiU/sumar/statistici/0/?mid=KdeGVEm2,14.02.2021,Poli Iași,Astra Giurgiu,2,3,,,10,8,4,7,8,4,7,2,0,0,4,1,16,18,31,23,,,4,2
https://www.flashscore.ro/meci/fotbal/lps-hd-clinceni-Q7PNEIgJ/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=URx7hxeF,14.02.2021,LPS HD Clinceni,Univ. Craiova,0,0,43%,57%,6,8,2,6,2,11,3,1,0,0,1,1,12,17,24,24,,,6,2
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=8ClbfbQ2,14.02.2021,FC Hermannstadt,FCSB,1,0,29%,71%,9,10,6,3,0,8,5,3,0,0,1,2,7,19,19,27,,,3,5
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=n733YG3q,15.02.2021,FC Botoșani,Gaz Metan Mediaș,2,1,,,9,6,6,4,5,2,5,4,0,0,2,1,20,21,23,17,,,3,4
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=URGywceS,15.02.2021,CFR Cluj,FC Voluntari,0,0,62%,38%,15,2,8,0,7,2,4,4,0,0,0,3,29,15,22,25,,,0,8
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/sepsi-IDsPIcMA/sumar/statistici/0/?mid=EyljRadG,16.02.2021,FC Argeș,Sepsi Sf. Gheorghe,1,1,50%,50%,6,2,4,1,3,4,1,3,0,0,3,3,29,20,32,40,,,0,3
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=QoEXFQM4,19.02.2021,FC Voluntari,FC Argeș,0,1,45%,55%,9,10,1,4,3,10,4,2,0,0,2,2,16,15,25,28,,,3,1
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=zcLKISxn,19.02.2021,Univ. Craiova,FC Hermannstadt,1,0,65%,35%,12,5,7,4,2,3,0,3,0,0,1,1,19,6,23,18,,,4,6
https://www.flashscore.ro/meci/fotbal/lps-hd-clinceni-Q7PNEIgJ/sepsi-IDsPIcMA/sumar/statistici/0/?mid=UJKOHnhh,20.02.2021,Sepsi Sf. Gheorghe,LPS HD Clinceni,0,0,,,7,3,2,1,5,1,1,1,0,0,1,7,25,12,31,29,,,1,2
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=C2GqDO6N,20.02.2021,FCSB,Chindia Târgoviște,1,0,68%,32%,11,3,6,0,4,0,2,4,0,0,0,2,21,14,24,23,,,0,5
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=rNOSG67b,21.02.2021,Gaz Metan Mediaș,CFR Cluj,0,1,,,4,11,2,6,3,11,2,2,0,0,2,3,14,13,19,24,,,5,2
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-astra-EihjKDVb/sumar/statistici/0/?mid=fR5lCrMT,21.02.2021,Astra Giurgiu,Dinamo București,2,0,56%,44%,10,3,7,0,3,6,2,4,0,0,2,3,15,16,14,31,,,0,5
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=4xDyFpxB,22.02.2021,UTA Arad,FC Botoșani,0,0,45%,55%,5,11,3,2,4,2,4,3,0,0,5,1,14,26,22,36,,,2,3
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/viitorul-constanta-billykZb/sumar/statistici/0/?mid=C2xFS36A,26.02.2021,Dinamo București,FC Viitorul,0,5,50%,50%,4,11,1,8,2,7,1,0,0,0,2,3,17,18,25,29,,,3,1
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=MDq2V5Mi,27.02.2021,Gaz Metan Mediaș,UTA Arad,1,2,55%,45%,9,6,4,5,5,5,3,1,0,0,1,1,18,12,26,20,,,3,3
https://www.flashscore.ro/meci/fotbal/fc-astra-EihjKDVb/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=UJdG72Up,27.02.2021,LPS HD Clinceni,Astra Giurgiu,1,1,49%,51%,4,2,1,1,2,4,3,3,0,0,5,1,27,23,31,32,,,0,0
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=Q5tJRNLG,27.02.2021,Chindia Târgoviște,Univ. Craiova,1,0,41%,59%,7,9,4,4,1,5,2,1,0,0,2,3,13,19,21,25,,,4,3
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/sepsi-IDsPIcMA/sumar/statistici/0/?mid=8UVNQsyN,28.02.2021,FC Hermannstadt,Sepsi Sf. Gheorghe,1,2,43%,57%,4,10,1,3,3,3,5,3,0,0,3,1,16,25,28,33,,,1,0
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=IuwBTqi4,28.02.2021,FC Botoșani,FCSB,0,2,,,6,10,3,7,8,7,3,3,0,0,2,0,24,18,22,28,,,5,3
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/poli-iasi-t84qisiU/sumar/statistici/0/?mid=vkv7UPyb,01.03.2021,Poli Iași,FC Voluntari,0,2,,,6,6,2,5,4,4,2,3,0,0,3,5,25,18,32,25,,,3,2
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-arges-65I2MLv6/sumar/statistici/0/?mid=rNpbWo7o,01.03.2021,CFR Cluj,FC Argeș,5,0,60%,40%,11,4,5,1,3,1,4,1,0,0,0,6,17,13,20,20,,,1,1
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/sepsi-IDsPIcMA/sumar/statistici/0/?mid=dfGcKuEj,05.03.2021,Sepsi Sf. Gheorghe,Chindia Târgoviște,0,1,68%,32%,3,4,0,2,7,0,1,2,0,0,0,0,19,12,43,26,,,1,0
https://www.flashscore.ro/meci/fotbal/lps-hd-clinceni-Q7PNEIgJ/viitorul-constanta-billykZb/sumar/statistici/0/?mid=nLURP1jT,05.03.2021,FC Viitorul,LPS HD Clinceni,1,1,54%,46%,10,4,5,2,7,1,,,0,0,1,0,17,17,25,21,,,1,4
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=baftqPji,06.03.2021,Univ. Craiova,FC Botoșani,1,0,53%,47%,9,6,3,2,6,5,3,6,0,0,1,1,15,17,23,23,,,2,2
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=2iicusjG,06.03.2021,UTA Arad,CFR Cluj,0,1,42%,58%,4,9,0,5,0,8,3,1,0,0,1,1,13,15,22,30,,,4,0
https://www.flashscore.ro/meci/fotbal/fc-astra-EihjKDVb/fc-hermannstadt-pUUuFXvI/sumar/statistici/0/?mid=I3HgLLbp,07.03.2021,Astra Giurgiu,FC Hermannstadt,2,1,50%,50%,4,9,2,3,2,3,2,4,0,0,0,0,28,13,10,30,,,2,0
